id,physicalringname,lrname,aendname,bendname,distance,ibclink,priority,aendid,bendid,aendifIndex,bendifIndex,bendip,aendip,physicalsegments,remarks,confirmed,user_name,time_stamp,cluster_name,district_name,block_name
1146,Charama_Pink,Ring no.07,JEPRA,TANHKAPAR,1.51,,Low,1993.0,2044.0,14,13,10.128.93.59,10.128.93.28,12183,,1,Mukesh,2025-01-31 10:35:03,C,Uttar Bastar Kanker,Charama
1147,Charama_Pink,Ring no.07,TANHKAPAR,Charama,21.97,,Low,2044.0,1774.0,14,70,10.128.0.84,10.128.93.59,"12184,12186,13690,12189,12190,12191",,1,Mukesh,2025-01-31 10:35:16,C,Uttar Bastar Kanker,Charama
1148,Charama_Pink,Ring no.08,Charama,TARASGAON,26.95,,High,1774.0,2004.0,81,13,10.128.93.60,10.128.0.84,"12169,12170,12171,12172,12173,12174",,1,Mukesh,2025-01-31 10:36:04,C,Uttar Bastar Kanker,Charama
1149,Charama_Pink,Ring no.08,TARASGAON,KOTELA,12.04,,Low,2004.0,1921.0,14,13,10.128.93.38,10.128.93.60,"12175,12176,12177",,1,Mukesh,2025-01-31 10:36:16,C,Uttar Bastar Kanker,Charama
1150,Charama_Pink,Ring no.08,KOTELA,KURUBHAT,3.49,,Low,1921.0,1935.0,14,13,10.128.93.41,10.128.93.38,12185,,1,Mukesh,2025-01-31 10:36:24,C,Uttar Bastar Kanker,Charama
1151,Charama_Pink,Ring no.08,KURUBHAT,AROUD,2.89,,Low,1935.0,1978.0,14,13,10.128.93.2,10.128.93.41,12186,,1,Mukesh,2025-01-31 10:36:38,C,Uttar Bastar Kanker,Charama
1154,Charama_Pink,Ring no.08,BASANWAHI,KHARTHA,3.18,,Low,2050.0,2052.0,14,13,10.128.93.35,10.128.93.7,12189,,1,Mukesh,2025-01-31 10:46:36,C,Uttar Bastar Kanker,Charama
1155,Charama_Pink,Ring no.08,KHARTHA,Charama,8.56,,Low,2052.0,1774.0,14,82,10.128.0.84,10.128.93.35,"12190,12191",,1,Mukesh,2025-01-31 10:46:50,C,Uttar Bastar Kanker,Charama
1156,Charama_Blue,Ring no.01Spur,LAKHANPURI,PIPRAOD,3.27,,Low,2123.0,2119.0,1,1,10.128.93.51,10.128.93.42,13674,,1,Mukesh,2025-01-23 14:56:41,C,Uttar Bastar Kanker,Charama
1157,Charama_Blue,Ring no.02Spur,UDKUDA,MAINPUR,2.305,,Low,2090.0,2015.0,1,1,10.128.93.45,10.128.93.62,13667,,1,Mukesh,2025-02-21 18:26:12,C,Uttar Bastar Kanker,Charama
1158,Charama_Blue,Ring no.02Spur,KISHANPURI,KATAGAON,3.35,,Low,2079.0,2055.0,1,1,10.128.93.63,10.128.93.37,13679,,1,Mukesh,2025-01-31 10:14:53,C,Uttar Bastar Kanker,Charama
1159,Charama_Blue,Ring no.02Spur,MAYANA,MARKATOLA,2.395,,Low,2073.0,2075.0,2,1,10.128.93.46,10.128.93.47,13688,,1,Mukesh,2025-03-01 18:12:06,C,Uttar Bastar Kanker,Charama
1160,Charama_Orange,Ring no.05 Spur,HARADULA,KILEPAR,2.28,,Low,1786.0,1947.0,2,1,10.128.93.36,10.128.93.26,12168,,1,Mukesh,2025-02-04 11:52:49,C,Uttar Bastar Kanker,Charama
1161,Charama_Orange,Ring no.04 Spur,BHARITOLA,DOKLA,1.07,,Low,1780.0,2021.0,1,1,10.128.93.19,10.128.93.10,12154,,1,Mukesh,2025-01-23 16:43:29,C,Uttar Bastar Kanker,Charama
1162,Charama_Orange,Ring no.05Spur,BHIROAD,BHILAI,3.16,,Low,1829.0,1843.0,2,1,10.128.93.11,10.128.93.12,12167,,1,Mukesh,2025-01-31 10:30:27,C,Uttar Bastar Kanker,Charama
1163,Charama_Pink,Ring no.06Spur,PALEVA,BANDATOLA,1.9,,Low,1940.0,1946.0,2,1,10.128.93.6,10.128.93.48,12192,,1,Mukesh,2025-01-31 10:47:35,C,Uttar Bastar Kanker,Charama
1164,Charama_Pink,Ring no.06Spur,SHAHWADA,DODKAWAHI,3.57,,Low,1930.0,1964.0,1,1,10.128.93.65,10.128.93.57,12193,,1,Mukesh,2025-01-31 10:48:15,C,Uttar Bastar Kanker,Charama
1165,Bakawand_Blue,Ring no.01,Bakavand,BAKAWAND,1.815,,Low,1768.0,1772.0,84,13,10.128.10.4,10.128.0.10,12218,,1,Mukesh,2025-01-22 14:55:57,C,Bastar,Bakawand
1166,Bakawand_Blue,Ring no.01,BAKAWAND,JAITGIRI,19.764,,Low,1772.0,1782.0,14,13,10.128.10.26,10.128.10.4,12219,,1,Mukesh,2025-01-22 14:58:15,C,Bastar,Bakawand
1167,Bakawand_Blue,Ring no.01,JAITGIRI,BADE DEVDA,5.481,,Low,1782.0,1788.0,14,13,10.128.10.1,10.128.10.26,"12220,12221",,1,Mukesh,2025-01-22 15:01:24,C,Bastar,Bakawand
1170,Bakawand_Blue,Ring no.01,DHANPUR,DIMRAPAL,36.765,,Low,1792.0,2025.0,14,13,10.128.10.22,10.128.10.20,"12225,12226,12227,12228,12229",,1,Mukesh,2025-01-24 17:27:54,C,Bastar,Bakawand
1171,Bakawand_Blue,Ring no.01,DIMRAPAL,CHIURGOAN,22.138,,High,2025.0,1794.0,14,13,10.128.10.15,10.128.10.22,"12230,12231,12232,12233,12234,12235",,1,Mukesh,2025-01-24 17:29:54,C,Bastar,Bakawand
1172,Bakawand_Blue,Ring no.01,CHIURGOAN,Bakavand,20.402,,High,1794.0,1768.0,14,85,10.128.0.10,10.128.10.15,"12236,12237,12238,12239",,1,Mukesh,2025-01-22 15:08:10,C,Bastar,Bakawand
1173,Bakawand_Blue,Ring no.02,Bakavand,SOUTPUR,22.285,,Low,1768.0,1798.0,86,13,10.128.10.60,10.128.0.10,"12218,12219,12220",,1,Mukesh,2025-01-22 15:12:47,C,Bastar,Bakawand
1174,Bakawand_Blue,Ring no.02,SOUTPUR,KOLAWAL,28.466,,Low,1798.0,1803.0,14,13,10.128.10.33,10.128.10.60,"12221,12222,12223,12224,12225",,1,Mukesh,2025-01-22 15:16:13,C,Bastar,Bakawand
1175,Bakawand_Blue,Ring no.02,KOLAWAL,SATOSHA,16.941,,Low,1803.0,1811.0,14,13,10.128.10.58,10.128.10.33,"12226,12227",,1,Mukesh,2025-01-31 09:57:19,C,Bastar,Bakawand
1176,Bakawand_Blue,Ring no.02,SATOSHA,JAIBEL,8.099,,High,1811.0,1823.0,14,13,10.128.10.25,10.128.10.58,12228,,1,Mukesh,2025-01-31 09:57:31,C,Bastar,Bakawand
1177,Bakawand_Blue,Ring no.02,JAIBEL,GARENGA,5.983,,High,1823.0,2030.0,14,13,10.128.10.23,10.128.10.25,"12229,12230",,1,Mukesh,2025-01-31 09:57:48,C,Bastar,Bakawand
1178,Bakawand_Blue,Ring no.02,GARENGA,PHARSARA,8.516,,High,2030.0,1832.0,14,13,10.128.10.49,10.128.10.23,"12231,12232",,1,Mukesh,2025-01-31 09:58:06,C,Bastar,Bakawand
1181,Bakawand_Blue,Ring no.02,CHOKNAR,Bakavand,21.894,,High,1855.0,1768.0,14,87,10.128.0.10,10.128.10.16,"12235,12236,12237,12238,12239",,1,Mukesh,2025-01-22 15:29:08,C,Bastar,Bakawand
1182,Bakawand_Blue,Ring no.03,Bakavand,SANDH KARMARI,28.934,,Low,1768.0,1862.0,76,13,10.128.10.54,10.128.0.10,"12218,12219,12220,12221,12222",,1,Mukesh,2025-01-22 15:32:25,C,Bastar,Bakawand
1183,Bakawand_Blue,Ring no.03,SANDH KARMARI,PATHRI,27.036,,Low,1862.0,1889.0,14,13,10.128.10.48,10.128.10.54,"12223,12224,12225,12226",,1,Mukesh,2025-02-04 09:53:08,C,Bastar,Bakawand
1184,Bakawand_Blue,Ring no.03,PATHRI,MARETHA,25.832,,Low,1889.0,2036.0,14,13,10.128.10.40,10.128.10.48,"12227,12228,12229,12230,12231",,1,Mukesh,2025-01-31 09:58:35,C,Bastar,Bakawand
1185,Bakawand_Blue,Ring no.03,MARETHA,MATNAR,25.688,,High,2036.0,1893.0,14,13,10.128.10.41,10.128.10.40,"12232,12233,12234,12235,12236",,1,Mukesh,2025-01-22 15:35:47,C,Bastar,Bakawand
1186,Bakawand_Blue,Ring no.03,MATNAR,SONPUR,4.985,,High,1893.0,1907.0,14,13,10.128.10.59,10.128.10.41,12237,,1,Mukesh,2025-01-22 15:38:05,C,Bastar,Bakawand
1187,Bakawand_Blue,Ring no.03,SONPUR,CHHINARI,3.705,,High,1907.0,1911.0,14,13,10.128.10.12,10.128.10.59,12238,,1,Mukesh,2025-01-22 15:40:01,C,Bastar,Bakawand
1188,Bakawand_Blue,Ring no.03,CHHINARI,Bakavand,4.425,,High,1911.0,1768.0,14,77,10.128.0.10,10.128.10.12,12239,,1,Mukesh,2025-01-22 15:43:02,C,Bastar,Bakawand
1189,Bakawand_Orange,Ring no.04,Bakavand,RAJNAGAR,4.82,,Low,1768.0,1923.0,78,13,10.128.10.52,10.128.0.10,12266,,1,Mukesh,2025-01-22 16:23:02,C,Bastar,Bakawand
1190,Bakawand_Orange,Ring no.04,RAJNAGAR,SARGIPAL,3.2,,Low,1923.0,1929.0,14,13,10.128.10.56,10.128.10.52,12267,,1,Mukesh,2025-01-22 16:26:37,C,Bastar,Bakawand
1191,Bakawand_Orange,Ring no.04,SARGIPAL,CHOTE DEWDA,4.332,,Low,1929.0,1943.0,14,13,10.128.10.19,10.128.10.56,12268,,1,Mukesh,2025-01-23 17:16:29,C,Bastar,Bakawand
1192,Bakawand_Orange,Ring no.04,CHOTE DEWDA,KACHNAR,6.928,,Low,1943.0,1955.0,14,13,10.128.10.28,10.128.10.19,12269,,1,Mukesh,2025-01-23 17:18:40,C,Bastar,Bakawand
1193,Bakawand_Orange,Ring no.04,KACHNAR,BORPADAR,1.195,,Low,1955.0,1963.0,14,13,10.128.10.11,10.128.10.28,12270,,1,Mukesh,2025-01-23 17:22:59,C,Bastar,Bakawand
1194,Bakawand_Orange,Ring no.04,BORPADAR,BHIRLINGA,5.881,,Low,1963.0,1971.0,14,13,10.128.10.67,10.128.10.11,12271,,1,Mukesh,2025-01-23 17:25:43,C,Bastar,Bakawand
1195,Bakawand_Orange,Ring no.04,BHIRLINGA,CHOLNAR,8.534,,Low,1971.0,1981.0,14,13,10.128.10.18,10.128.10.67,"12272,12273",,1,Mukesh,2025-01-23 17:27:41,C,Bastar,Bakawand
1196,Bakawand_Orange,Ring no.04,CHOLNAR,PANDANAR,5.528,,Low,1981.0,1992.0,14,13,10.128.10.47,10.128.10.18,12274,,1,Mukesh,2025-01-23 17:31:28,C,Bastar,Bakawand
1197,Bakawand_Orange,Ring no.04,PANDANAR,KUMHRAWAND,7.79,,Low,1992.0,2007.0,14,13,10.128.10.37,10.128.10.47,"12275,12276,12277",,1,Mukesh,2025-01-23 17:33:10,C,Bastar,Bakawand
1198,Bakawand_Orange,Ring no.04,KUMHRAWAND,SUWA CHOND,17.83,,Low,2007.0,2048.0,14,13,10.128.10.61,10.128.10.37,"12278,12279,12280,12281,12282",,1,Mukesh,2025-02-05 14:37:17,C,Bastar,Bakawand
1199,Bakawand_Orange,Ring no.04,SUWA CHOND,Bakavand,33.52,,Low,2048.0,1768.0,14,79,10.128.0.10,10.128.10.61,"12283,12284,12285,12286",,1,Mukesh,2025-02-05 13:46:53,C,Bastar,Bakawand
1200,Bakawand_Orange,Ring no.05,Bakavand,MONGRAPAL,28.645,,Low,1768.0,2022.0,68,13,10.128.10.43,10.128.0.10,"12266,12267,12268,12269,12270,12271,12272",,1,Mukesh,2025-01-23 17:40:56,C,Bastar,Bakawand
1201,Bakawand_Orange,Ring no.05,MONGRAPAL,MOHLAI,9.31,,Low,2022.0,2035.0,14,13,10.128.10.69,10.128.10.43,"12273,12274,12275",,1,Mukesh,2025-01-23 17:43:26,C,Bastar,Bakawand
1202,Bakawand_Orange,Ring no.05,MOHLAI,KINJOLI,2.685,,Low,2035.0,2043.0,14,13,10.128.10.31,10.128.10.69,12276,,1,Mukesh,2025-01-23 18:06:45,C,Bastar,Bakawand
1203,Bakawand_Orange,Ring no.05,KINJOLI,BARDA,6.84,,Low,2043.0,1770.0,14,13,10.128.10.6,10.128.10.31,"12277,12278",,1,Mukesh,2025-01-23 18:09:04,C,Bastar,Bakawand
1204,Bakawand_Orange,Ring no.05,BARDA,BELPUTI,5.99,,Low,1770.0,1784.0,14,13,10.128.10.8,10.128.10.6,12279,,1,Mukesh,2025-01-23 18:10:50,C,Bastar,Bakawand
1205,Bakawand_Orange,Ring no.05,BELPUTI,TONGKONGERA,5.78,,Low,1784.0,1813.0,14,13,10.128.10.64,10.128.10.8,12280,,1,Mukesh,2025-02-04 11:11:49,C,Bastar,Bakawand
1206,Bakawand_Orange,Ring no.05,TONGKONGERA,SANWRA,3.222,,Low,1813.0,1819.0,14,13,10.128.10.55,10.128.10.64,12281,,1,Mukesh,2025-02-04 11:13:28,C,Bastar,Bakawand
1207,Bakawand_Orange,Ring no.05,SANWRA,MANGNAR,13.968,,Low,1819.0,1825.0,14,13,10.128.10.39,10.128.10.55,"12282,12283",,1,Mukesh,2025-02-04 11:14:50,C,Bastar,Bakawand
1208,Bakawand_Orange,Ring no.05,MANGNAR,BORIGAON,7.684,,Low,1825.0,1830.0,14,13,10.128.10.10,10.128.10.39,12284,,1,Mukesh,2025-01-31 10:00:56,C,Bastar,Bakawand
1209,Bakawand_Orange,Ring no.05,BORIGAON,MOOLEE,3.752,,Low,1830.0,1835.0,14,13,10.128.10.44,10.128.10.10,12285,,1,Mukesh,2025-01-22 16:40:43,C,Bastar,Bakawand
1210,Bakawand_Orange,Ring no.05,MOOLEE,Bakavand,10.01,,Low,1835.0,1768.0,14,69,10.128.0.10,10.128.10.44,12286,,1,Mukesh,2025-01-22 16:37:34,C,Bastar,Bakawand
1211,Bakawand_Pink,Ring no.06,Bakavand,BHEJRIPADAR,3.325,,High,1768.0,1841.0,70,13,10.128.10.9,10.128.0.10,13382,,1,Mukesh,2025-01-22 12:39:42,C,Bastar,Bakawand
1212,Bakawand_Pink,Ring no.06,BHEJRIPADAR,KOSMI,1.225,,High,1841.0,1850.0,14,13,10.128.10.35,10.128.10.9,13383,,1,Mukesh,2025-01-22 12:43:42,C,Bastar,Bakawand
1213,Bakawand_Pink,Ring no.06,KOSMI,BEDAUMARGAON,13.265,,High,1850.0,1861.0,14,13,10.128.10.7,10.128.10.35,13384,,1,Mukesh,2025-01-22 12:46:09,C,Bastar,Bakawand
1214,Bakawand_Pink,Ring no.06,BEDAUMARGAON,JHARUMARGAON,3.157,,High,1861.0,1867.0,14,13,10.128.10.27,10.128.10.7,13385,,1,Mukesh,2025-01-22 12:47:58,C,Bastar,Bakawand
1215,Bakawand_Pink,Ring no.06,JHARUMARGAON,DHOBIGUDA,9.655,,High,1867.0,1874.0,14,13,10.128.10.21,10.128.10.27,13386,,1,Mukesh,2025-01-22 12:51:33,C,Bastar,Bakawand
1218,Bakawand_Pink,Ring no.07,Bakavand,GUMDEL,34.225,,High,1768.0,2017.0,44,13,10.128.10.24,10.128.0.10,"13382,13383,13384,13385,13386,13387,13388",,1,Mukesh,2025-01-22 12:58:28,C,Bastar,Bakawand
1219,Bakawand_Pink,Ring no.07,GUMDEL,ULNAR,4.825,,Low,2017.0,2041.0,14,13,10.128.10.66,10.128.10.24,13392,,1,Mukesh,2025-01-22 13:00:48,C,Bastar,Bakawand
1220,Bakawand_Pink,Ring no.07,ULNAR,TALNAR,6.294,,Low,2041.0,2046.0,14,13,10.128.10.62,10.128.10.66,13393,,1,Mukesh,2025-01-22 13:02:53,C,Bastar,Bakawand
1221,Bakawand_Pink,Ring no.07,TALNAR,BANIYAGAON,3.022,,Low,2046.0,1878.0,14,13,10.128.10.5,10.128.10.62,13394,,1,Mukesh,2025-01-22 13:05:20,C,Bastar,Bakawand
1222,Bakawand_Pink,Ring no.07,BANIYAGAON,TARAPUR GP ,1.036,,Low,1878.0,1885.0,14,13,10.128.10.63,10.128.10.5,13395,,1,Mukesh,2025-02-01 12:11:40,C,Bastar,Bakawand
1223,Bakawand_Pink,Ring no.07,TARAPUR GP ,KORTA,11.256,,Low,1885.0,1899.0,14,13,10.128.10.34,10.128.10.63,"13595,13398",,1,Mukesh,2025-02-01 12:12:23,C,Bastar,Bakawand
1224,Bakawand_Pink,Ring no.07,KORTA,UDIYAPAL,6.207,,Low,1899.0,1904.0,14,13,10.128.10.65,10.128.10.34,13399,,1,Mukesh,2025-01-22 14:05:26,C,Bastar,Bakawand
1225,Bakawand_Pink,Ring no.07,UDIYAPAL,Bakavand,16.315,,Low,1904.0,1768.0,14,45,10.128.0.10,10.128.10.65,"13400,13401,13402,13403,13404",,1,Mukesh,2025-01-22 14:10:33,C,Bastar,Bakawand
1226,Bakawand_Pink,Ring no.08,Bakavand,MALGAON,30.945,,High,1768.0,2003.0,46,13,10.128.10.38,10.128.0.10,"13382,13383,13384,13385,13386,13387",,1,Mukesh,2025-01-31 10:02:01,C,Bastar,Bakawand
1227,Bakawand_Pink,Ring no.08,MALGAON,KOHKAPAL,5.026,,Low,2003.0,2011.0,14,13,10.128.10.32,10.128.10.38,"13388,13389",,1,Mukesh,2025-01-31 10:02:16,C,Bastar,Bakawand
1228,Bakawand_Pink,Ring no.08,KOHKAPAL,KARITGAON,2.239,,Low,2011.0,1913.0,14,13,10.128.10.29,10.128.10.32,13390,,1,Mukesh,2025-01-31 10:02:44,C,Bastar,Bakawand
1229,Bakawand_Pink,Ring no.08,KARITGAON,NALPAWAND,20.075,,Low,1913.0,1959.0,14,13,10.128.10.45,10.128.10.29,"13391,13393,13394,13395,13595",,1,Mukesh,2025-01-31 10:02:59,C,Bastar,Bakawand
1230,Bakawand_Pink,Ring no.08,NALPAWAND,BADLAWAND,15.69,,Low,1959.0,1967.0,14,13,10.128.10.2,10.128.10.45,"13398,13399,13400",,1,Mukesh,2025-01-27 10:34:14,C,Bastar,Bakawand
1231,Bakawand_Pink,Ring no.08,BADLAWAND,PAHURBEL,1.995,,Low,1967.0,1974.0,14,13,10.128.10.46,10.128.10.2,13401,,1,Mukesh,2025-01-22 14:20:16,C,Bastar,Bakawand
1232,Bakawand_Pink,Ring no.08,PAHURBEL,PHARSIGAON,3.407,,Low,1974.0,1985.0,14,13,10.128.10.50,10.128.10.46,13402,,1,Mukesh,2025-01-22 14:22:00,C,Bastar,Bakawand
1233,Bakawand_Pink,Ring no.08,PHARSIGAON,KOUDAWAND,2.161,,Low,1985.0,1991.0,14,13,10.128.10.36,10.128.10.50,13403,,1,Mukesh,2025-01-22 14:23:49,C,Bastar,Bakawand
1234,Bakawand_Pink,Ring no.08,KOUDAWAND,Bakavand,3.256,,Low,1991.0,1768.0,14,47,10.128.0.10,10.128.10.36,13404,,1,Mukesh,2025-01-22 14:27:37,C,Bastar,Bakawand
1235,Bakawand_Blue,Ring no.03Spur,SANDH KARMARI,POTIYAWAND,3.02,,Low,1862.0,1883.0,1,1,10.128.10.51,10.128.10.54,12242,,1,Mukesh,2025-01-22 16:04:45,C,Bastar,Bakawand
1236,Bakawand_Blue,Ring no.03Spur,CHHINARI,SATLAWAND,1.4,,Low,1911.0,1917.0,1,2,10.128.10.57,10.128.10.12,12240,,1,Mukesh,2025-01-27 10:05:41,C,Bastar,Bakawand
1238,Bastanar_Blue,Ring no.01,Bastanar,BADEKILEPAL,4.49,,High,1649.0,1608.0,155,13,10.128.11.3,10.128.0.11,12194,,1,Mukesh,2025-01-10 11:41:43,C,Bastar,Bastanar
1239,Bastanar_Blue,Ring no.01,BADEKILEPAL,BAGMUNDI PANEDA,13.173,,High,1608.0,1610.0,14,13,10.128.11.5,10.128.11.3,12195,,1,Mukesh,2025-01-10 11:44:15,C,Bastar,Bastanar
1240,Bastanar_Blue,Ring no.01,BAGMUNDI PANEDA,KANDOLI,4.852,,High,1610.0,1620.0,14,13,10.128.11.11,10.128.11.5,12196,,1,Mukesh,2025-01-10 11:47:41,C,Bastar,Bastanar
1241,Bastanar_Blue,Ring no.01,KANDOLI,KAPANAR,34.455,,High,1620.0,1622.0,14,13,10.128.11.12,10.128.11.11,12197,,1,Mukesh,2025-01-10 11:50:14,C,Bastar,Bastanar
1242,Bastanar_Blue,Ring no.01,KAPANAR,TOMNAR,5.015,,Low,1622.0,1645.0,14,13,10.128.11.24,10.128.11.12,12198,,1,Mukesh,2025-01-23 09:54:40,C,Bastar,Bastanar
1243,Bastanar_Blue,Ring no.01,TOMNAR,PAKHNAR,3.575,,Low,1645.0,1641.0,14,13,10.128.11.22,10.128.11.24,12199,,1,Mukesh,2025-01-23 09:56:57,C,Bastar,Bastanar
1247,Bastanar_Blue,Ring no.01,TIRTHUM,KODENAR,4.132,,Low,1634.0,1624.0,14,13,10.128.11.13,10.128.11.18,12203,,1,Mukesh,2025-01-10 12:05:03,C,Bastar,Bastanar
1248,Bastanar_Blue,Ring no.01,KODENAR,Bastanar,3.628,,Low,1624.0,1649.0,14,156,10.128.0.11,10.128.11.13,12204,,1,Mukesh,2025-01-10 12:10:03,C,Bastar,Bastanar
1249,Bastanar_Orange,Ring no.02,Bastanar,LALAGUDA,11.22,,Low,1649.0,1628.0,122,13,10.128.11.15,10.128.0.11,"12205,12206",,1,Mukesh,2025-01-10 15:53:29,C,Bastar,Bastanar
1250,Bastanar_Orange,Ring no.02,LALAGUDA,MUTANPALN,5.846,,Low,1628.0,1630.0,14,13,10.128.11.16,10.128.11.15,12207,,1,Mukesh,2025-01-10 15:56:35,C,Bastar,Bastanar
1251,Bastanar_Orange,Ring no.02,MUTANPALN,JAMGAON,6.959,,Low,1630.0,1618.0,14,13,10.128.11.10,10.128.11.16,12208,,1,Mukesh,2025-01-10 16:00:23,C,Bastar,Bastanar
1252,Bastanar_Orange,Ring no.02,JAMGAON,BASTANAR,3.24,,Low,1618.0,1647.0,14,13,10.128.11.6,10.128.11.10,12209,,1,Mukesh,2025-01-10 16:03:58,C,Bastar,Bastanar
1253,Bastanar_Orange,Ring no.02,BASTANAR,IRAPA,6.645,,Low,1647.0,1616.0,14,13,10.128.11.9,10.128.11.6,12210,,1,Mukesh,2025-01-10 16:06:53,C,Bastar,Bastanar
1254,Bastanar_Orange,Ring no.02,IRAPA,SADRA BODENAR,18.795,,Low,1616.0,1632.0,14,13,10.128.11.17,10.128.11.9,"12211,12212,12213",,1,Mukesh,2025-01-10 16:12:29,C,Bastar,Bastanar
1255,Bastanar_Orange,Ring no.02,SADRA BODENAR,Bastanar,12.69,,Low,1632.0,1649.0,14,123,10.128.0.11,10.128.11.17,"12214,12215,12216",,1,Mukesh,2025-01-10 16:22:13,C,Bastar,Bastanar
1256,Bastanar_Orange,Ring no.03,Bastanar,TURANGUR,7.795,,High,1649.0,1636.0,147,13,10.128.11.19,10.128.0.11,12205,,1,Mukesh,2025-01-11 16:22:03,C,Bastar,Bastanar
1257,Bastanar_Orange,Ring no.03,TURANGUR,BADEBODENAR,24.235,,Low,1636.0,1606.0,14,13,10.128.11.2,10.128.11.19,"12206,12207,12208,12209,12210,12211",,1,Mukesh,2025-01-10 16:33:56,C,Bastar,Bastanar
1260,Bastanar_Orange,Ring no.03,KUMHAR SADRA,PLANAR,1.45,,Low,1626.0,1643.0,14,13,10.128.11.23,10.128.11.14,12215,,1,Mukesh,2025-01-10 16:40:59,C,Bastar,Bastanar
1261,Bastanar_Orange,Ring no.03,PLANAR,Bastanar,7.25,,Low,1643.0,1649.0,14,157,10.128.0.11,10.128.11.23,12216,,1,Mukesh,2025-01-13 12:10:56,C,Bastar,Bastanar
1262,Bastanar_Orange,Ring no.02SPUR,MUTANPALN,BURGUM,3.81,,Low,1630.0,1612.0,1,1,10.128.11.7,10.128.11.16,12217,,1,Mukesh,2025-01-11 12:20:51,C,Bastar,Bastanar
1272,Antagarh_Blue,Ring no.02,Antagarh,BADEPIJODI,22.37,,High,1707.0,1730.0,85,13,10.128.92.7,10.128.0.83,"12301,12302",,1,Shiva,2025-01-03 17:16:57,C,Uttar Bastar Kanker,Antagarh
1273,Antagarh_Blue,Ring no.02,BADEPIJODI,TIMNAR,18.401,,High,1730.0,1702.0,14,13,10.128.92.45,10.128.92.7,"12303,12305,12306,12308",,1,Mukesh,2025-01-30 18:50:24,C,Uttar Bastar Kanker,Antagarh
1274,Antagarh_Blue,Ring no.02,TIMNAR,AMABEDA,7.119,,High,1702.0,1718.0,14,13,10.128.92.2,10.128.92.45,"13453,12311",,1,Mukesh,2025-01-30 18:51:54,C,Uttar Bastar Kanker,Antagarh
1275,Antagarh_Blue,Ring no.02,AMABEDA,ARRA,16.12,,Low,1718.0,1728.0,14,13,10.128.92.6,10.128.92.2,"12313,12314,12315,12316",,1,Mukesh,2025-01-31 09:32:24,C,Uttar Bastar Kanker,Antagarh
1276,Antagarh_Blue,Ring no.02,ARRA,DEVGAON,20.474,,Low,1728.0,1674.0,14,13,10.128.92.18,10.128.92.6,"12317,12318,12319",,1,Mukesh,2025-01-31 09:32:57,C,Uttar Bastar Kanker,Antagarh
1277,Antagarh_Blue,Ring no.02,DEVGAON,KOLAR,54.59,,Low,1674.0,1662.0,14,13,10.128.92.31,10.128.92.18,"12320,12321,12322,12326",,1,Mukesh,2025-01-31 09:33:22,C,Uttar Bastar Kanker,Antagarh
1278,Antagarh_Blue,Ring no.02,KOLAR,KOSRONDA,6.183,,Low,1662.0,1671.0,14,13,10.128.92.33,10.128.92.31,12325,,1,Mukesh,2025-01-25 16:43:36,C,Uttar Bastar Kanker,Antagarh
1279,Antagarh_Blue,Ring no.02,KOSRONDA,Antagarh,25.767,,Low,1671.0,1707.0,14,86,10.128.0.83,10.128.92.33,"12324,12327,12328",,1,Shiva,2025-01-03 17:20:22,C,Uttar Bastar Kanker,Antagarh
1280,Antagarh_Blue,Ring no.03,Antagarh,BODAGAON,25.8,,High,1707.0,1726.0,71,select,10.128.92.48,10.128.0.83,"12301,12302,12303",,0,,,C,Uttar Bastar Kanker,Antagarh
1281,Antagarh_Blue,Ring no.03,BODAGAON,TODASI,31.692,,High,1726.0,2115.0,14,13,10.128.52.65,10.128.92.48,12304,,0,,,C,Uttar Bastar Kanker,Antagarh
1282,Antagarh_Blue,Ring no.04,Antagarh,BELONDEE,33.5,,High,1707.0,1749.0,73,13,10.128.92.13,10.128.0.83,"12301,12302,12303,12305",,1,Shiva,2025-01-03 17:27:53,C,Uttar Bastar Kanker,Antagarh
1283,Antagarh_Blue,Ring no.04,BELONDEE,FUFAGAON,12.235,,High,1749.0,1681.0,14,13,10.128.92.20,10.128.92.13,"12306,12308,13453",,0,,,C,Uttar Bastar Kanker,Antagarh
1284,Antagarh_Blue,Ring no.04,FUFAGAON,ERAGAON,8.765,,High,1681.0,1736.0,14,13,10.128.92.50,10.128.92.20,"12311,12313,12314",,1,Mukesh,2025-01-31 09:38:39,C,Uttar Bastar Kanker,Antagarh
1285,Antagarh_Blue,Ring no.04,ERAGAON,MATLA B,15.769,,Low,1736.0,1679.0,14,13,10.128.92.36,10.128.92.50,"12315,12316,12317",,1,Mukesh,2025-01-31 09:38:55,C,Uttar Bastar Kanker,Antagarh
1286,Antagarh_Blue,Ring no.04,MATLA B,BANDAPAL,13.756,,Low,1679.0,1747.0,14,13,10.128.92.12,10.128.92.36,"12318,12319,12320",,1,Mukesh,2025-01-31 09:39:28,C,Uttar Bastar Kanker,Antagarh
1287,Antagarh_Blue,Ring no.04,BANDAPAL,BHAISGAO,40.37,,Low,1747.0,1658.0,14,13,10.128.92.15,10.128.92.12,12321,,1,Mukesh,2025-01-31 09:39:48,C,Uttar Bastar Kanker,Antagarh
